xdim;T;coverage;x1[::];x2[::]
120;0.1;0.5;1.36667e-06;1.05833e-06;8.33333e-07;9.58333e-07;6.66667e-07;7.41667e-07;6.5e-07;6.16667e-07;4.91667e-07;3.83333e-07;1.58333e-07;2.66667e-07;6.08333e-07;6.5e-07;4.83333e-07;7.66667e-07;1.325e-06;1.13333e-06;1.075e-06;7.25e-07;5.75e-07;9.91667e-07;8.91667e-07;5.41667e-07;1.09167e-06;1e-06;1.04167e-06;1.08333e-06;1.15e-06;1.16667e-06;4.58333e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3e-06;1.40833e-06;1.5e-06;1.15833e-06;1.375e-06;1.25833e-06;9.41667e-07;8.91667e-07;9.25e-07;1.5e-06;1.15e-06;9.91667e-07;9.58333e-07;1.13333e-06;1.75e-06;2.00833e-06;2.05e-06;2.46667e-06;2.36667e-06;2.225e-06;2.81667e-06;3.275e-06;3.66667e-06;2.98333e-06;2.825e-06;2.28333e-06;1.50833e-06;1.39167e-06;1.25833e-06;1.06667e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0325e-05;0.499973;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.499924;1.4975e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.66667e-08;0;0;0;0;0;0
120;0.1;0.5;1.725e-06;1.19167e-06;8.41667e-07;5.75e-07;6.41667e-07;4e-07;5.83333e-07;2.75e-07;2.33333e-07;2.5e-07;2.16667e-07;3.5e-07;1.75e-07;7.5e-08;5.83333e-08;5e-08;6.66667e-08;1.5e-07;2e-07;2.5e-07;2.75e-07;2.33333e-07;1.66667e-07;3.75e-07;5.66667e-07;1e-06;1.23333e-06;1.89167e-06;1.84167e-06;1.825e-06;1.46667e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.53333e-06;3.36667e-06;4.03333e-06;4.45e-06;5.025e-06;5.26667e-06;5.625e-06;5.30833e-06;4.35e-06;3.625e-06;3.64167e-06;3.84167e-06;4.05e-06;4.14167e-06;3.96667e-06;3.29167e-06;3.83333e-06;4.05e-06;2.86667e-06;3.03333e-06;2.49167e-06;1.925e-06;2.25e-06;1.94167e-06;2.48333e-06;2.99167e-06;2.20833e-06;2.30833e-06;1.8e-06;1.75833e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.91667e-06;0.509676;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.490165;2.67583e-05;0;3.33333e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;0.1;0.5;4.75e-07;3.5e-07;3.66667e-07;7.75e-07;7.25e-07;1.10833e-06;1.01667e-06;1.00833e-06;7.58333e-07;5.41667e-07;8.83333e-07;7.91667e-07;7.91667e-07;6.58333e-07;8.08333e-07;8.16667e-07;1.06667e-06;6.16667e-07;6.83333e-07;1.00833e-06;8.25e-07;9.08333e-07;1.33333e-06;9.25e-07;8.75e-07;7.66667e-07;8.08333e-07;6.25e-07;7.25e-07;1.03333e-06;1.43333e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.075e-06;1.30833e-06;9.66667e-07;7e-07;1.13333e-06;1.65e-06;2.04167e-06;1.64167e-06;1.35833e-06;1.36667e-06;7.08333e-07;9.41667e-07;6.41667e-07;5.16667e-07;8.41667e-07;7.5e-07;7.33333e-07;7.91667e-07;9.08333e-07;6.91667e-07;2.75e-07;3.25e-07;4.41667e-07;5e-07;6.75e-07;7.91667e-07;7.33333e-07;8.83333e-07;6.83333e-07;4.25e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.508728;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.49122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;0.12;0.5;2.56583e-05;2.63083e-05;2.80833e-05;2.71583e-05;2.83583e-05;3.03917e-05;3.00667e-05;3.07e-05;3.0975e-05;2.92417e-05;2.94333e-05;2.9875e-05;2.9525e-05;3.05667e-05;3.10667e-05;3.09083e-05;3.37417e-05;3.26417e-05;3.34667e-05;3.56083e-05;3.18333e-05;3.22667e-05;3.32e-05;3.36833e-05;3.34167e-05;3.38e-05;3.36667e-05;3.50083e-05;3.63417e-05;3.15833e-05;1.31083e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.7975e-05;2.69667e-05;3.07333e-05;2.91417e-05;2.85167e-05;2.83083e-05;2.77417e-05;2.58083e-05;2.44167e-05;2.59e-05;2.5975e-05;2.69e-05;2.75083e-05;2.72e-05;2.39e-05;2.3175e-05;1.97417e-05;1.88167e-05;2.1e-05;1.965e-05;1.90833e-05;1.77167e-05;1.9675e-05;2.05167e-05;2.0175e-05;1.7825e-05;2.00083e-05;2.15417e-05;2.24833e-05;2.39e-05;0;0;0;8.33333e-09;3.33333e-08;8.33333e-09;2.5e-08;8.33333e-08;6.66667e-08;6.66667e-08;3.33333e-08;7.5e-08;1.25e-07;1.75e-07;1e-07;9.16667e-08;9.16667e-08;1.58333e-07;1.41667e-07;9.16667e-08;2.5e-08;6.66667e-08;3.33333e-08;9.16667e-08;4.16667e-08;1.66667e-08;3.33333e-08;4.16667e-08;0;0.00134848;0.568584;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.428328;8.15083e-05;3.25e-07;2.5e-07;2e-07;5.83333e-08;5e-08;2.5e-08;8.33333e-09;8.33333e-09;7.5e-08;2.5e-07;4.16667e-08;0;2.5e-08;2.5e-08;6.66667e-08;8.33333e-09;1.66667e-08;5e-08;4.16667e-08;8.33333e-09;1.08333e-07;3.33333e-08;1.66667e-08;1.91667e-07;1.66667e-07;8.33333e-08;8.33333e-09;0
120;0.12;0.5;2.22833e-05;2.03667e-05;2.09167e-05;2.17917e-05;2.14417e-05;2.21417e-05;2.17083e-05;2.28e-05;2.2875e-05;2.1525e-05;2.18417e-05;2.2e-05;2.0875e-05;1.8125e-05;1.78167e-05;1.87667e-05;1.77833e-05;1.95083e-05;2.03417e-05;2.12583e-05;2.155e-05;2.24083e-05;2.42167e-05;2.48917e-05;2.745e-05;2.76583e-05;2.825e-05;2.78083e-05;2.85667e-05;2.94583e-05;1.59833e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.845e-05;2.82333e-05;2.6175e-05;2.52417e-05;2.60417e-05;2.40667e-05;2.51917e-05;2.41333e-05;2.34e-05;2.48417e-05;2.37583e-05;2.1425e-05;2.09e-05;2.10667e-05;2.22583e-05;2.29833e-05;2.18167e-05;2.21e-05;2.25167e-05;2.24917e-05;2.21e-05;2.15333e-05;2.14e-05;2.13167e-05;2.01667e-05;1.88583e-05;1.9825e-05;2.11417e-05;2.20417e-05;2.09167e-05;6.66667e-08;4.16667e-08;5e-08;5e-08;5.83333e-08;3.33333e-08;7.5e-08;3.33333e-08;1.66667e-08;0;0;0;8.33333e-09;1.66667e-08;2.5e-08;4.16667e-08;3.33333e-08;9.16667e-08;1e-07;2.25e-07;4.16667e-08;5e-08;1.66667e-08;2.5e-08;1.5e-07;9.16667e-08;1.41667e-07;8.33333e-08;3.33333e-08;0.000155367;0.52335;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.475053;6.98167e-05;4.16667e-08;5e-08;2.5e-08;0;4.16667e-08;5e-08;7.5e-08;1.58333e-07;8.33333e-08;6.66667e-08;5.83333e-08;4.16667e-08;1.66667e-08;3.33333e-08;1.66667e-08;0;2.5e-08;1.66667e-08;1.66667e-08;0;4.16667e-08;6.66667e-08;1e-07;2.5e-08;2.5e-08;0;0;0
120;0.12;0.5;2.06667e-05;2.16833e-05;2.16083e-05;2.11e-05;2.30333e-05;2.30167e-05;2.2025e-05;2.055e-05;2.03083e-05;2.065e-05;2.08167e-05;2.05e-05;1.98833e-05;1.85167e-05;1.70667e-05;1.94667e-05;1.9425e-05;1.95333e-05;1.97083e-05;2.03083e-05;1.94667e-05;1.84833e-05;1.935e-05;1.93667e-05;1.9975e-05;1.98167e-05;1.88667e-05;1.89917e-05;1.90917e-05;2.17833e-05;1.57333e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.975e-06;2.00417e-05;2.08083e-05;2.09e-05;1.89167e-05;2.02917e-05;2.0525e-05;2.02667e-05;2.2525e-05;2.08417e-05;2.23917e-05;2.02417e-05;2.01833e-05;2.0075e-05;2.13083e-05;2.08e-05;2.3975e-05;2.44167e-05;2.19583e-05;2.1325e-05;2.07e-05;1.9325e-05;1.8275e-05;1.85833e-05;1.88667e-05;2.06583e-05;2.03917e-05;2.10833e-05;2.07583e-05;2.13583e-05;9.16667e-08;8.33333e-08;0;0;0;8.33333e-09;5.83333e-08;1.58333e-07;6.66667e-08;1.66667e-07;1.08333e-07;5e-08;8.33333e-08;9.16667e-08;6.66667e-08;1.41667e-07;1.41667e-07;1e-07;5.83333e-08;0;0;0;0;8.33333e-09;0;8.33333e-09;4.16667e-08;4.16667e-08;7.5e-08;6.21667e-05;0.438506;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.560109;8.92e-05;0;4.16667e-08;8.33333e-09;0;0;0;0;0;0;0;0;0;1.66667e-08;1.66667e-08;2.5e-08;0;1.66667e-08;1.16667e-07;2.5e-08;0;0;6.66667e-08;1.08333e-07;5.83333e-08;1.83333e-07;7.5e-08;5e-08;3.33333e-08
120;0.14;0.5;0.000120275;0.00011795;0.000117;0.000113558;0.000114225;0.0001175;0.000117558;0.000110317;0.000114458;0.0001151;0.000112042;0.000112033;0.000112258;0.000113192;0.000112625;0.000116283;0.000121392;0.000119267;0.000120908;0.000118125;0.000118433;0.000124033;0.000122608;0.000124775;0.0001279;0.000126033;0.00012435;0.000122233;0.000121308;0.000124317;5.62833e-05;1.33333e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3375e-05;6.91e-05;0.000104208;0.000120242;0.000119983;0.000123292;0.000124383;0.00012105;0.000119125;0.000118042;0.000119225;0.000114217;0.000118175;0.000118742;0.000118508;0.000121675;0.000119892;0.000116108;0.0001186;0.000120883;0.000121958;0.000117575;0.000112317;0.000109175;0.000110083;0.000114592;0.000113275;0.000115508;0.000113658;0.000111825;0.000109967;5.41667e-07;6.75e-07;6.91667e-07;4e-07;3.75e-07;5.66667e-07;2.66667e-07;3.33333e-07;6.08333e-07;5.33333e-07;8.58333e-07;5.58333e-07;5.16667e-07;3.91667e-07;3.5e-07;3.16667e-07;2e-07;4.66667e-07;6.16667e-07;6.33333e-07;5e-07;5e-07;6e-07;3.41667e-07;6.41667e-07;5e-07;3.33333e-07;3.83333e-07;1.225e-06;0.000393792;0.56592;0.999585;0.999998;0.999999;0.999999;0.999999;0.999998;0.999999;0.999999;0.999998;0.999998;0.999998;0.999998;0.999997;0.999997;0.999997;0.999998;0.999997;0.999997;0.999997;0.999998;0.999998;0.999998;0.999998;0.999998;0.999998;0.999998;0.999998;0.999999;0.999998;0.999999;0.999999;0.999999;1;1;1;1;0.999999;0.999999;0.999999;0.999999;0.999999;0.999999;1;1;1;0.999999;0.999999;0.999999;0.999999;0.999999;0.999999;0.999999;0.999999;0.999999;0.999999;0.999999;0.999999;0.999832;0.919264;0.421283;0.0866345;6.07333e-05;6e-07;2.58333e-07;3.5e-07;3.25e-07;5.16667e-07;4.83333e-07;3.83333e-07;2.66667e-07;3.08333e-07;5.41667e-07;2.66667e-07;5.08333e-07;5e-07;4.41667e-07;3.66667e-07;3.33333e-07;3.25e-07;3.58333e-07;3.16667e-07;4.33333e-07;4.16667e-07;3.33333e-07;1.58333e-07;3.5e-07;5.41667e-07;3.08333e-07;3.83333e-07
120;0.14;0.5;0.0001461;0.000142317;0.000137383;0.000137483;0.000137825;0.000138767;0.000136417;0.000131833;0.000132192;0.000136817;0.000136083;0.000137908;0.0001373;0.000140367;0.0001439;0.000146392;0.000149117;0.000136642;0.000134558;0.000135275;0.000127908;0.000126708;0.000123192;0.000122025;0.000122383;0.000113958;0.000112258;0.000110708;0.000110025;0.000112625;5.41667e-05;5e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.16667e-08;8.26917e-05;0.000128658;0.0001288;0.000129667;0.00012995;0.000135583;0.0001368;0.000138183;0.000133425;0.000131633;0.000130858;0.000130033;0.000134775;0.000135725;0.000137942;0.0001379;0.00014;0.000137958;0.000137708;0.000143383;0.000144908;0.000143892;0.000135017;0.000132208;0.000130408;0.000134117;0.000132867;0.000134275;0.00013785;0.0001442;6.5e-07;8.41667e-07;9e-07;1.08333e-06;9e-07;7.58333e-07;6.41667e-07;5.25e-07;7.66667e-07;5.41667e-07;6e-07;7.75e-07;4.25e-07;5.16667e-07;6.66667e-07;6.33333e-07;6.08333e-07;4.75e-07;6.83333e-07;5.58333e-07;4.91667e-07;8.83333e-07;5.91667e-07;5.5e-07;4.66667e-07;4.08333e-07;5.75e-07;7.41667e-07;4.89167e-06;0.00338088;0.585022;0.999866;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.999999;1;1;1;1;1;0.999999;0.999999;0.99999;0.403415;0.000270742;7.16667e-07;5e-07;5.5e-07;5.58333e-07;5.41667e-07;2e-07;3.66667e-07;5.5e-07;4e-07;6e-07;5.58333e-07;5.91667e-07;7.75e-07;6.83333e-07;8e-07;5.16667e-07;5.25e-07;4.58333e-07;2.33333e-07;6.08333e-07;6e-07;5e-07;6.25e-07;6.33333e-07;7.16667e-07;9e-07;7e-07;8.41667e-07
120;0.14;0.5;0.000112242;0.000118133;0.000117733;0.000120533;0.0001234;0.000113758;0.00011545;0.000121208;0.000122042;0.000123892;0.000123167;0.000121667;0.000124092;0.00012615;0.000130408;0.00013055;0.000132267;0.00012955;0.000133808;0.000132233;0.000129183;0.000126342;0.000125933;0.000126608;0.000129775;0.000128725;0.000133533;0.00012945;0.000132425;0.0001323;4.2475e-05;2.5e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.66667e-08;4.6e-06;9.39667e-05;0.000125983;0.000127325;0.000129167;0.0001302;0.000127533;0.000125342;0.000127917;0.000126975;0.000126558;0.000126925;0.000125183;0.000120083;0.000122817;0.000117242;0.000115158;0.0001087;0.000106733;0.000108458;0.000105142;0.00010415;0.00010585;0.000107142;0.000110883;0.000112517;0.000112617;0.000111017;0.000110792;0.000110233;0.000112433;8.33333e-07;6.5e-07;6.25e-07;6.91667e-07;5.91667e-07;6.5e-07;5.75e-07;6.75e-07;6e-07;8.75e-07;6.33333e-07;4.16667e-07;4.33333e-07;5.16667e-07;6.5e-07;4.33333e-07;4.33333e-07;5.25e-07;5.83333e-07;8.08333e-07;5.83333e-07;7.75e-07;6.83333e-07;4.33333e-07;5.75e-07;7.41667e-07;5.5e-07;5.08333e-07;9.66667e-07;0.00348297;0.747496;0.999973;0.999999;1;1;1;1;1;1;0.999999;0.999999;1;1;1;0.999999;1;1;1;0.999999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.999999;0.999999;0.999999;1;1;0.999999;0.999999;0.999999;0.999999;0.999999;0.999998;0.999998;0.999999;0.999998;0.999998;0.999998;0.999999;0.999999;0.999999;0.999999;0.999999;0.999999;0.99986;0.978563;0.258751;0.00456108;4.21667e-06;4.08333e-07;6.5e-07;5.33333e-07;8.5e-07;4.75e-07;4.83333e-07;4.83333e-07;6.16667e-07;4.66667e-07;4.33333e-07;5.33333e-07;3.91667e-07;6.58333e-07;5.91667e-07;5.83333e-07;5.75e-07;4.41667e-07;6.66667e-07;3.83333e-07;4.91667e-07;4.91667e-07;8.25e-07;5.66667e-07;7.08333e-07;5.75e-07;4.5e-07;8e-07
120;0.16;0.5;0.000296375;0.000297317;0.000296983;0.0002996;0.00030065;0.000302567;0.0003015;0.00030815;0.000309525;0.000308158;0.00031175;0.000314033;0.000313508;0.000317858;0.000320317;0.000323192;0.000326708;0.000334475;0.00033105;0.000329725;0.000330942;0.000332358;0.000331558;0.000336917;0.0003342;0.000333158;0.000340542;0.000337725;0.000337058;0.000306925;0.0001265;1.05833e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.33333e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.25e-07;0.000231008;0.000300167;0.000303092;0.000302275;0.000305225;0.000307158;0.0003148;0.00031455;0.000311883;0.00031045;0.000311917;0.000309208;0.000319408;0.000320575;0.000316575;0.00032115;0.000318492;0.000320208;0.0003224;0.0003148;0.000319717;0.000321317;0.000326517;0.000319217;0.000317192;0.000315217;0.000311883;0.000305792;0.000307675;0.000301375;2.225e-06;2.88333e-06;3.25e-06;2.75833e-06;2.75e-06;2.19167e-06;2.375e-06;2.30833e-06;2.25833e-06;2.65e-06;2.93333e-06;3.54167e-06;2.95e-06;2.93333e-06;2.85e-06;3.3e-06;3.18333e-06;2.575e-06;3.28333e-06;3.15833e-06;3.025e-06;2.425e-06;2.48333e-06;2.4e-06;2.49167e-06;3.325e-06;2.875e-06;2.95833e-06;0.000172433;0.0493261;0.532452;0.969524;0.999912;0.999994;0.999994;0.999993;0.999993;0.999992;0.999993;0.999992;0.999992;0.999992;0.999992;0.999992;0.999991;0.999991;0.999991;0.999993;0.999992;0.999992;0.999992;0.999993;0.999993;0.999992;0.999992;0.999992;0.999992;0.999992;0.999992;0.999993;0.999993;0.999994;0.999994;0.999995;0.999995;0.999996;0.999995;0.999995;0.999996;0.999996;0.999996;0.999995;0.999994;0.999994;0.999995;0.999995;0.999996;0.999995;0.999996;0.999995;0.999997;0.999997;0.999996;0.999995;0.999995;0.999995;0.999996;0.999996;0.999995;0.999099;0.419987;0.0106893;1.41667e-05;2.40833e-06;2.40833e-06;2.75833e-06;2.74167e-06;3.125e-06;2.71667e-06;2.18333e-06;2.34167e-06;2.29167e-06;2.03333e-06;2.34167e-06;2.41667e-06;2.55833e-06;2.78333e-06;2.525e-06;2.65e-06;2.98333e-06;2.65833e-06;2.70833e-06;2.96667e-06;2.41667e-06;2.15e-06;1.98333e-06;2.11667e-06;2.51667e-06;2.89167e-06;2.45833e-06
